DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,year,round,race_name,circuit,date,GridPosition_raw,Position_raw,position_change,month,is_dnf,completed_race,grid_squared,grid_cubed,grid_log,grid_sqrt,front_row,top_three,top_five,top_ten,back_half,grid_side,grid_side_clean,grid_row,team_avg_finish_last_5,team_avg_finish_last_3,team_avg_grid_last_5,team_best_finish_last_5,team_worst_finish_last_5,team_points_last_5,team_position_change_avg_5,team_dnf_rate_last_10,team_completion_rate_season,team_wins_season,team_podiums_season,team_points_total,team_races_since_podium,team_vs_average_grid,team_momentum,team_consistency,team_avg_grid,team_avg_finish,team_performance_delta,team_last3_avg_finish,team_last3_avg_change,team_last5_avg_finish,team_last5_avg_change,team_form_trend,driver_career_races,driver_career_wins,driver_career_podiums,driver_years_experience,is_rookie,is_veteran,driver_races_at_circuit,driver_avg_finish_at_circuit,driver_best_finish_at_circuit,is_circuit_specialist,driver_avg_finish_last_5,driver_avg_position_change_5,driver_points_last_5,driver_best_finish_last_5,driver_consistency_last_5,driver_momentum,driver_hot_streak,driver_points_season,driver_avg_grid_season,driver_avg_finish_season,driver_vs_teammate,driver_vs_car_potential,teammate_avg_grid_diff,teammate_avg_finish_diff,is_team_leader,race_number,season_progress,races_remaining,post_2022,years_into_regulations,is_season_opener,is_season_finale,early_season,mid_season,late_season,covid_affected,championship_gap_leader,driver_in_contention,circuit_pole_win_rate,circuit_top3_win_rate,circuit_avg_pos_change,circuit_std_pos_change,circuit_var_pos_change,circuit_correlation,circuit_dnf_rate,circuit_improved_pct,overtaking_difficulty_index,track_length_km,num_turns,circuit_type,downforce_level,drs_zones,longest_straight_m,year_first_raced,altitude_m,typical_lap_time_s,direction,high_downforce,low_downforce,is_street,high_altitude,many_drs_zones,long_straight,grid_x_overtaking,grid_x_pole_win_rate,midfield_x_variance,back_x_variance,frontrow_x_correlation,pole_at_processional,top3_x_street,top3_x_high_df,grid_x_low_df,grid_x_team_delta,momentum_x_variance,reliability_x_circuit_dnf,veteran_new_circuit,experience_x_chaos,form_x_contention,early_x_variance,late_contention_pressure,downforce_ordinal,circuit_freq,TeamName_freq,DriverId_freq,circuit_target_enc,TeamName_target_enc,DriverId_target_enc,circuit_encoded,TeamName_encoded,TeamId_encoded,DriverId_encoded
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,14.0,14,18.0,,,,0 days 00:00:48.113000,Finished,0.0,52.0,2018,10,British Grand Prix,Silverstone,2018-07-08,18.0,14.0,4.0,7,False,True,324.0,5832.0,2.8903717578961645,4.242640687119285,0,0,0,0,1,dirty,0,9.0,15.8,14.666666666666666,17.0,13.0,20.0,0.0,1.2,100.0,100.0,0.0,0.0,4.0,18.0,5.936507936507937,0.5555555555555554,2.481934729198171,16.38888888888889,15.22222222222222,1.166666666666668,14.666666666666666,2.0,15.8,1.2,-1.2,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,15.0,2.0,0.0,13.0,1.4142135623730951,1.1111111111111107,0.0,0.0,16.555555555555557,16.11111111111111,-2.0,1.2222222222222214,0.3333333333333357,1.7777777777777768,0,10,0.4761904761904761,11,0,1,0,0,0,1,0,0,146.0,1,0.0,28.57142857142857,1.851851851851852,3.1342242777698317,9.823361823361823,0.8515567778051913,32.5,59.25925925925925,55.723341510793915,5.891,18,permanent,high,2,770,1950,153,88,clockwise,1,0,0,0,0,0,1003.0201471942904,0.0,0.0,9.823361823361823,0.0,0,0,0,0.0,21.00000000000002,5.457423235201011,32.5,0,0.884102564102564,1.1111111111111107,0.0,0,2,0.05128205128205128,0.1,0.026923076923076925,10.372093023255815,14.842857142857143,13.5,14,11,11,22
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,12.0,12,19.0,,,,0 days 00:00:38.106000,Finished,0.0,52.0,2018,10,British Grand Prix,Silverstone,2018-07-08,19.0,12.0,7.0,7,False,True,361.0,6859.0,2.9444389791664403,4.358898943540674,0,0,0,0,1,clean,1,10.0,15.8,14.666666666666666,17.0,13.0,20.0,0.0,1.2,100.0,100.0,0.0,0.0,4.0,19.0,5.936507936507937,0.5555555555555554,2.481934729198171,16.38888888888889,15.22222222222222,1.166666666666668,13.666666666666666,2.6666666666666665,14.6,2.6,-0.2,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,15.8,1.2,0.0,11.0,3.059411708155671,-2.666666666666666,0.0,4.0,16.22222222222222,14.333333333333334,2.0,3.2222222222222214,-0.3333333333333357,-1.7777777777777768,1,10,0.4761904761904761,11,0,1,0,0,0,1,0,0,142.0,1,0.0,28.57142857142857,1.851851851851852,3.1342242777698317,9.823361823361823,0.8515567778051913,32.5,59.25925925925925,55.723341510793915,5.891,18,permanent,high,2,770,1950,153,88,clockwise,1,0,0,0,0,0,1058.7434887050845,0.0,0.0,9.823361823361823,0.0,0,0,0,0.0,22.16666666666669,5.457423235201011,32.5,0,0.884102564102564,-2.666666666666666,0.0,0,2,0.05128205128205128,0.1,0.05,10.789473684210526,14.691176470588236,12.560975609756097,14,11,11,23
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,18.0,R,1.0,,,,,Accident,0.0,51.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,1.0,18.0,-17.0,7,True,False,1.0,1.0,0.0,1.0,1,1,1,1,0,clean,1,1.0,2.8,2.3333333333333335,3.4,1.0,5.0,83.0,0.6,0.0,100.0,4.0,12.0,287.0,3.0,-7.452380952380952,2.2166666666666663,1.32664991614216,3.0,4.55,-1.5499999999999998,2.3333333333333335,0.3333333333333333,2.4,1.0,0.2,10.0,4.0,6.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,2.4,0.4,93.0,1.0,1.4966629547095764,0.0,10.0,171.0,2.3,3.0,-15.0,-13.45,-1.4000000000000004,-3.0999999999999996,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,0.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,5.966927260902942,0.0,0.0,0.0,0.1988975753634314,0,0,0,0.0,-1.5499999999999998,89.65223076923075,0.0,0,4.0444615384615386,0.0,0.0,0,1,0.05128205128205128,0.1,0.05,10.744186046511627,5.956521739130435,6.051282051282051,4,1,1,25
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,2.0,2,2.0,,,,0 days 00:00:04.535000,Finished,18.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,2.0,2.0,0.0,7,False,True,4.0,8.0,0.6931471805599453,1.4142135623730951,1,1,1,1,0,dirty,0,1.0,8.4,7.333333333333333,1.8,1.0,19.0,55.0,-6.6,20.0,100.0,3.0,11.0,267.0,2.0,-7.052380952380952,-2.1833333333333327,7.552483035399683,3.4,5.15,-1.7500000000000004,7.333333333333333,-5.0,8.4,-6.6,0.2,10.0,0.0,4.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,7.4,-4.6,46.0,2.0,6.019966777316965,-3.5,1.0,104.0,4.0,6.5,-1.0,3.1500000000000004,1.2000000000000002,2.7,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,67.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,11.933854521805884,0.0,0.0,0.0,0.1988975753634314,0,0,0,0.0,-3.500000000000001,-88.30407692307689,7.0,0,4.0444615384615386,-3.5,0.0,0,1,0.05128205128205128,0.1,0.05,10.325581395348838,4.144927536231884,6.027777777777778,4,5,5,2
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,3.0,3,3.0,,,,0 days 00:00:06.732000,Finished,15.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,3.0,3.0,0.0,7,False,True,9.0,27.0,1.0986122886681098,1.7320508075688772,0,1,1,1,0,clean,1,2.0,2.8,2.3333333333333335,3.4,1.0,5.0,83.0,0.6,0.0,100.0,4.0,12.0,287.0,2.0,-7.452380952380952,2.2166666666666663,1.32664991614216,3.0,4.55,-1.5499999999999998,2.3333333333333335,1.3333333333333333,2.8,0.6,-0.8,10.0,0.0,6.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,3.6,0.6,68.0,2.0,1.3564659966250536,3.433333333333333,5.0,116.0,3.7,6.1,15.0,1.5499999999999998,1.4000000000000004,3.0999999999999996,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,55.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,17.900781782708826,0.0,0.0,0.0,0.0,0,0,0,0.0,-4.6499999999999995,89.65223076923075,0.0,0,4.0444615384615386,3.433333333333333,0.0,0,1,0.05128205128205128,0.1,0.05,10.692307692307692,5.894736842105263,8.837209302325581,4,1,1,18
33,M VERSTAPPEN,VER,max_verstappen,Red Bull,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,4.0,4,4.0,,,,0 days 00:00:07.654000,Finished,12.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,4.0,4.0,0.0,7,False,True,16.0,64.0,1.3862943611198906,2.0,0,0,1,1,0,dirty,0,2.0,8.6,12.666666666666666,5.4,1.0,18.0,47.0,-3.2,20.0,100.0,3.0,6.0,199.0,5.0,-4.302380952380952,-4.766666666666666,6.6513156593263565,6.15,7.9,-1.75,12.666666666666666,-6.666666666666667,8.6,-3.2,0.2,10.0,1.0,4.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,6.0,1.2,60.0,1.0,5.291502622129181,1.9000000000000004,0.0,93.0,7.0,7.9,16.0,3.9,1.7000000000000002,0.0,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,78.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,23.867709043611768,0.0,0.0,0.0,0.0,0,0,0,0.0,-7.0,-192.78599999999992,7.0,0,4.0444615384615386,1.9000000000000004,0.0,0,1,0.05128205128205128,0.1,0.05,10.692307692307692,7.72,6.975609756097561,4,7,7,14
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,11.0,11,5.0,,,,0 days 00:00:34.919000,Finished,0.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,5.0,11.0,-6.0,7,False,True,25.0,125.0,1.6094379124341005,2.23606797749979,0,0,1,1,0,clean,1,3.0,8.0,10.0,7.4,4.0,16.0,32.0,-0.6,70.0,100.0,0.0,0.0,51.0,21.0,0.5976190476190482,1.6999999999999993,4.33589667773576,11.05,11.7,-0.6499999999999986,10.333333333333334,-3.3333333333333335,8.0,-1.2,0.4,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,9.2,1.6,20.0,5.0,3.370459909270543,3.0333333333333323,3.0,39.0,9.8,9.7,-5.0,0.6999999999999993,-2.5,-4.0,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,132.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,29.83463630451471,0.0,0.0,0.0,0.0,0,0,0,0.0,-3.249999999999993,68.75584615384612,24.5,0,4.0444615384615386,3.0333333333333323,0.0,0,1,0.05128205128205128,0.1,0.05,10.333333333333334,12.753424657534246,12.048780487804878,4,3,3,10
8,R GROSJEAN,GRO,grosjean,Haas,828282,haas,Romain,Grosjean,Romain Grosjean,,,6.0,6,6.0,,,,0 days 00:00:28.871000,Finished,8.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,6.0,6.0,0.0,7,False,True,36.0,216.0,1.791759469228055,2.449489742783178,0,0,0,1,0,dirty,0,3.0,8.0,10.0,7.4,4.0,16.0,32.0,-0.6,70.0,100.0,0.0,0.0,51.0,20.0,0.5976190476190482,1.6999999999999993,4.33589667773576,11.05,11.7,-0.6499999999999986,10.0,-2.3333333333333335,8.0,-0.6,0.6,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.6,0.6,12.0,4.0,4.223742416388575,3.366666666666666,0.0,12.0,12.3,13.7,5.0,5.699999999999999,2.5,4.0,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,159.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,35.80156356541765,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-3.899999999999991,68.75584615384612,24.5,0,4.0444615384615386,3.366666666666666,0.0,0,1,0.05128205128205128,0.1,0.05,10.325581395348838,12.777777777777779,13.0,4,3,3,7
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,5.0,5,7.0,,,,0 days 00:00:26.609000,Finished,10.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,7.0,5.0,2.0,7,False,True,49.0,343.0,1.9459101490553132,2.6457513110645907,0,0,0,1,0,clean,1,4.0,12.6,11.666666666666666,10.6,6.0,20.0,12.0,-2.0,50.0,100.0,0.0,0.0,70.0,20.0,-0.6023809523809529,-1.4666666666666668,5.276362383309168,9.85,10.2,-0.3499999999999996,11.666666666666666,0.3333333333333333,12.6,-2.0,1.8,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,10.0,0.2,20.0,6.0,5.0990195135927845,-0.9666666666666668,1.0,42.0,10.2,10.7,7.0,5.199999999999999,0.6999999999999993,1.0,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,129.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,41.768490826320594,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-2.4499999999999975,-59.318769230769234,17.5,0,4.0444615384615386,-0.9666666666666668,0.0,0,1,0.05128205128205128,0.1,0.05,10.744186046511627,11.773333333333333,12.0,4,8,8,9
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,12.0,12,8.0,,,,0 days 00:00:43.069000,Finished,0.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,8.0,12.0,-4.0,7,False,True,64.0,512.0,2.0794415416798357,2.8284271247461903,0,0,0,1,0,dirty,0,4.0,12.6,11.666666666666666,10.6,6.0,20.0,12.0,-2.0,50.0,100.0,0.0,0.0,70.0,21.0,-0.6023809523809529,-1.4666666666666668,5.276362383309168,9.85,10.2,-0.3499999999999996,9.333333333333334,2.0,12.0,-1.4,-3.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.0,-1.2,9.0,8.0,3.3466401061363023,-2.633333333333334,0.0,28.0,9.5,9.7,-7.0,-1.8000000000000007,-0.6999999999999993,-1.0,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,143.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,47.735418087223536,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-2.799999999999997,-59.318769230769234,17.5,0,4.0444615384615386,-2.633333333333334,0.0,0,1,0.05128205128205128,0.1,0.05,10.692307692307692,11.211267605633802,10.425,4,8,8,21
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,15.0,15,9.0,,,,,+1 Lap,0.0,66.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,9.0,15.0,-6.0,7,True,False,81.0,729.0,2.1972245773362196,3.0,0,0,0,1,0,clean,1,5.0,13.2,15.333333333333334,14.0,9.0,19.0,4.0,0.8,80.0,100.0,0.0,0.0,16.0,21.0,5.497619047619047,-2.283333333333333,4.354308211415448,15.95,13.05,2.8999999999999986,15.333333333333334,-3.0,13.0,2.0,-0.2,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,13.2,-0.8,4.0,9.0,4.354308211415448,-0.0666666666666664,0.0,13.0,14.5,12.6,-6.0,-1.9499999999999993,-2.8999999999999986,-0.9000000000000004,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,158.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,53.70234534812648,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,26.099999999999987,-92.34853846153844,28.0,0,4.0444615384615386,-0.0666666666666664,0.0,0,1,0.05128205128205128,0.05384615384615385,0.05,10.692307692307692,11.813953488372093,8.926829268292684,4,9,9,13
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,7.0,7,10.0,,,,0 days 00:00:30.556000,Finished,6.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,10.0,7.0,3.0,7,False,True,100.0,1000.0,2.302585092994046,3.1622776601683795,0,0,0,1,0,dirty,0,5.0,9.6,8.0,12.4,6.0,18.0,21.0,2.8,60.0,100.0,0.0,1.0,49.0,15.0,0.2976190476190474,3.3499999999999996,4.409081537009721,10.75,11.35,-0.5999999999999996,8.333333333333334,4.0,7.6,5.2,0.4,10.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.2,-0.2,7.0,7.0,3.7094473981982814,-0.4666666666666668,2.0,24.0,11.5,11.2,1.0,4.35,1.5,-0.3000000000000007,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,147.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,59.66927260902942,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-5.9999999999999964,135.4894615384615,21.0,0,4.0444615384615386,-0.4666666666666668,0.0,0,1,0.05128205128205128,0.03076923076923077,0.05,10.333333333333334,11.142857142857142,10.875,4,2,2,17
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,16.0,16,11.0,,,,,Retired,0.0,65.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,11.0,16.0,-5.0,7,True,False,121.0,1331.0,2.3978952727983707,3.3166247903554,0,0,0,0,1,clean,1,6.0,10.8,11.333333333333334,15.0,8.0,15.0,8.0,4.2,80.0,100.0,0.0,0.0,48.0,20.0,2.597619047619048,-0.0333333333333332,2.6381811916545836,13.05,11.3,1.75,11.333333333333334,3.6666666666666665,10.8,4.2,-0.2,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,14.0,-1.4,8.0,8.0,5.059644256269407,-0.2666666666666657,2.0,40.0,11.9,10.4,-3.0,-4.699999999999999,-2.299999999999999,-1.799999999999999,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,131.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,65.63619986993237,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,19.25,-1.3481538461538414,28.0,0,4.0444615384615386,-0.2666666666666657,0.0,0,1,0.05128205128205128,0.1,0.026923076923076925,10.325581395348838,11.985915492957746,12.24,4,4,4,1
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,19.0,R,12.0,,,,,Engine,0.0,51.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,12.0,19.0,-7.0,7,True,False,144.0,1728.0,2.4849066497880004,3.4641016151377544,0,0,0,0,1,dirty,0,6.0,14.0,13.333333333333334,17.4,12.0,17.0,0.0,3.4,80.0,100.0,0.0,0.0,4.0,20.0,6.147619047619049,1.666666666666666,1.6733200530681511,16.6,15.0,1.6000000000000014,13.333333333333334,3.6666666666666665,14.0,3.4,-1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,15.0,1.8,0.0,13.0,1.4142135623730951,1.9000000000000004,0.0,0.0,16.7,15.9,-2.0,-4.0,0.1999999999999993,1.8000000000000007,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,171.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,71.6031271308353,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,19.200000000000017,67.40769230769227,28.0,0,4.0444615384615386,1.9000000000000004,0.0,0,1,0.05128205128205128,0.1,0.026923076923076925,10.325581395348838,14.776315789473685,13.821428571428571,4,11,11,22
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,9.0,9,13.0,,,,0 days 00:00:32.362000,Finished,2.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,13.0,9.0,4.0,7,False,True,169.0,2197.0,2.5649493574615367,3.605551275463989,0,0,0,0,1,clean,1,7.0,13.2,15.333333333333334,14.0,9.0,19.0,4.0,0.8,80.0,100.0,0.0,0.0,16.0,20.0,5.497619047619047,-2.283333333333333,4.354308211415448,15.95,13.05,2.8999999999999986,15.333333333333334,-1.3333333333333333,13.2,0.8,1.8,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,13.4,3.6,1.0,10.0,2.870540018881465,-0.166666666666666,0.0,3.0,17.4,13.5,6.0,4.050000000000001,2.8999999999999986,0.9000000000000004,0,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,168.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,77.57005439173824,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,37.69999999999998,-92.34853846153844,28.0,0,4.0444615384615386,-0.166666666666666,0.0,0,1,0.05128205128205128,0.05384615384615385,0.026923076923076925,10.41304347826087,12.545454545454545,12.433333333333334,4,9,9,4
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,1.0,1,14.0,,,,0 days 01:32:29.845000,Finished,25.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,14.0,1.0,13.0,7,False,True,196.0,2744.0,2.6390573296152584,3.7416573867739418,0,0,0,0,1,dirty,0,7.0,8.4,7.333333333333333,1.8,1.0,19.0,55.0,-6.6,20.0,100.0,3.0,11.0,267.0,3.0,-7.052380952380952,-2.1833333333333327,7.552483035399683,3.4,5.15,-1.7500000000000004,2.6666666666666665,-0.3333333333333333,8.6,-6.6,-3.4,10.0,3.0,7.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,5.4,-3.2,68.0,1.0,5.462600113499065,-2.533333333333333,1.0,163.0,2.8,3.8,1.0,4.15,-1.2000000000000002,-2.7,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,8.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,83.53698165264119,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-24.500000000000007,-88.30407692307689,7.0,0,4.0444615384615386,-2.533333333333333,0.0,0,1,0.05128205128205128,0.1,0.05,10.325581395348838,4.144927536231884,4.046511627906977,4,5,5,8
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,8.0,8,15.0,,,,0 days 00:00:31.750000,Finished,4.0,67.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,15.0,8.0,7.0,7,False,True,225.0,3375.0,2.70805020110221,3.872983346207417,0,0,0,0,1,clean,1,8.0,9.6,8.0,12.4,6.0,18.0,21.0,2.8,60.0,100.0,0.0,1.0,49.0,14.0,0.2976190476190474,3.3499999999999996,4.409081537009721,10.75,11.35,-0.5999999999999996,8.0,4.666666666666667,9.6,2.8,-1.6,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,9.4,-0.2,24.0,6.0,4.923413450036469,0.8333333333333339,2.0,25.0,10.0,11.5,-1.0,3.3499999999999996,-1.5,0.3000000000000007,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,146.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,89.50390891354414,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-8.999999999999995,135.4894615384615,21.0,0,4.0444615384615386,0.8333333333333339,0.0,0,1,0.05128205128205128,0.03076923076923077,0.026923076923076925,10.692307692307692,11.379310344827585,11.041666666666666,4,2,2,16
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,14.0,14,16.0,,,,,+1 Lap,0.0,66.0,2018,11,German Grand Prix,Hockenheim,2018-07-22,16.0,14.0,2.0,7,True,False,256.0,4096.0,2.772588722239781,4.0,0,0,0,0,1,dirty,0,8.0,16.2,14.666666666666666,11.8,11.0,20.0,0.0,-4.4,80.0,100.0,0.0,0.0,19.0,21.0,3.7476190476190463,0.1333333333333346,3.655133376499413,14.2,14.8,-0.6000000000000014,14.333333333333334,-4.0,14.2,-1.8,-1.4,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.4,0.8,6.0,7.0,4.2708313008125245,-1.3666666666666654,0.0,18.0,13.7,13.3,-4.0,0.8000000000000007,-1.0,-3.0,1,11,0.5238095238095238,10,0,1,0,0,0,1,0,0,153.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,95.47083617444709,0.0,0.0,40.44461538461538,0.0,0,0,0,0.0,-9.600000000000025,5.3926153846154365,28.0,0,4.0444615384615386,-1.3666666666666654,0.0,0,1,0.05128205128205128,0.1,0.05,10.692307692307692,12.573333333333334,10.69047619047619,4,10,10,5
